白銀,LiSA,https://music.163.com/#/song?id=1891432164,1891432164
FAKE LOVE (Japanese ver.),BTS (防弹少年团),https://music.163.com/#/song?id=1853710701,1853710701
Oz.,yama,https://music.163.com/#/song?id=1884490658,1884490658
One Last Kiss,宇多田ヒカル,https://music.163.com/#/song?id=1824020871,1824020871
secret base ~君がくれたもの~ (10 years after Ver.),茅野愛衣,https://music.163.com/#/song?id=33911781,33911781
Lemon,米津玄師,https://music.163.com/#/song?id=536622304,536622304
IF YOU (KR Ver._BIGBANG WORLD TOUR 2015~2016 [MADE] IN JAPAN),BIGBANG,https://music.163.com/#/song?id=410629770,410629770
aLIEz,mizuki (瑞葵),https://music.163.com/#/song?id=29307041,29307041
ブルーバード,いきものがかり,https://music.163.com/#/song?id=718765,718765
僕が死のうと思ったのは,中島美嘉,https://music.163.com/#/song?id=26830207,26830207
明け星,LiSA,https://music.163.com/#/song?id=1885190399,1885190399
ベテルギウス,優里,https://music.163.com/#/song?id=1887893150,1887893150
阿修羅ちゃん,Ado,https://music.163.com/#/song?id=1890378872,1890378872
Chopstick,NiziU,https://music.163.com/#/song?id=1892466631,1892466631
ラストシーン,菅田将暉,https://music.163.com/#/song?id=1888621855,1888621855
アルデバラン,AI,https://music.163.com/#/song?id=1891390381,1891390381
ハート,あいみょん,https://music.163.com/#/song?id=1887709720,1887709720
こたえあわせ,JUJU,https://music.163.com/#/song?id=1879937292,1879937292
大好物,スピッツ,https://music.163.com/#/song?id=1893819834,1893819834
時の迷宮,中島愛,https://music.163.com/#/song?id=1895625192,1895625192
往け,LiSA,https://music.163.com/#/song?id=1882433311,1882433311
水平線,back number,https://music.163.com/#/song?id=1869068541,1869068541
Plus 1 Good Day!,FRAME,https://music.163.com/#/song?id=1895627040,1895627040
ドライフラワー,優里,https://music.163.com/#/song?id=1485033549,1485033549
The Feels,TWICE,https://music.163.com/#/song?id=1883382643,1883382643
Small world,BUMP OF CHICKEN,https://music.163.com/#/song?id=1887893155,1887893155
Cry Baby,Official髭男dism,https://music.163.com/#/song?id=1843271239,1843271239
奇々怪界-KIKIKAIKAI-,ゆず,https://music.163.com/#/song?id=1895625096,1895625096
Butter,BTS (防弹少年团),https://music.163.com/#/song?id=1845732498,1845732498
BOY,King Gnu,https://music.163.com/#/song?id=1883113720,1883113720
